author,message
Siya ka Tshebi,"Dont cry Zondo
Mfanafuthi Mhlungu,Zondo is leadership 🙌🙏
Michael Molepo,🏃‍♀️🏃‍♀️🏃‍♀️🏃‍♀️🏃‍♀️🏃‍♀️🏃‍♀️🏃‍♀️🏃‍♀️🏃‍♀️🏃‍♀️🏃‍♀️run run run 😭😭🤣🤣🤣
jjkrew,drink some water zondo
beltshazzr xlarj,This dude needs to stop talking
Dumisani Cele,"see even Zondo doesnt remember incidences that happened this week but Zondo you said you bringing him here was your descision and yours alone😱 are we being lied to?
nkolobane clement,"maria mahalie i agree with you
Akani Mathebula,@Alogeng Ditire YOU CAN BOUNCE
Athengo Mashudu,this guy he's awesome and smart 🧠
Yolo More,They thought that Zondo is a walkover
tabze,@musa bakithi you are 1000%correct bring Matamela to this commission
babette fagan,Zuma is a coward
Duzz Aaron,shumani. which Bible my man is his voice always like this? @adamMaseko is everything ok ar home? can somebody check on @adamMaseko if she/he is ok
Siphosethu Nase,Mr Zondos voice is similar to Kwesta's voice
Elias Makola,"Even if they can subpoena him Sikhakhane is the boss
rendani singo,This enquiry is wasting our time because we know nothing will happen to zuma so use the power again summon him again with that power
Ntokozo Ngubane,@Siphosethu Nase lol kodwa ayinayo that thing yaKwesta haibo ubaba Sikhakhane is intimidating ninani
Sinethemba Ngcayi,Zuma tactics
attorneys at law lungelo,This will be adjourned sine die
Wesley Mokoena,Zuma want to be sent questions about a test he is going to write.
bashin seanego,useless commission useless ooh i wish mogoeng was charing this thing
Sakhi Hadebe,"Skhakhane Just that Zondo is a leader
Mandla Masuku,Zuma we are behind you no doubt Thanks to you chairperson
Boitshoko Poncho,as expected mara butternut head🙄
Vuyani Kheswa,Rothschild must be brought to the Commission Oppenheimer cabal must be brought to the commission RamaSpy Oppenheimer puppet must come to the Commission All those imperialist who pretend to be investers must come to the commission. All those parasites!!! Cyril uMthengisi Ramaphosiso must come and defend his handler Pravin
Kgomotso Mogale,noted dcj
Solomon Ali Meki,The President must subpoena JZ to the commission. We need answers and know who is involved.
Dan Mangqwe,this is about State Capture and Zuma was er state President who must answer the questions if he withdraw from commission???
Toibo wa Toibo Antimba,"Di Loma le barafi
Ms Cee,I hear subpoena 😱 thelinduku uZondo manje.....
ronelkotze,let Zuma go and fly a kite. ok..now Zuma will be forced to appear..
SHK musobya Umar,zondo must be respected please
Thendo Mushaya,"get a loan the EASY way at EZZY LOANS SA
Veaumusa Cyril,uyanya ulucky
Deliah Rondganger,derek how does this commission include all Zulus to dub it the way you are?
Pandelani Phineas Mulovhedzi,Zondo my Zondo
Matsie Mosila,Whats the breaking news? this country is a mess
Chelseafc Williams,Mooooo🐄 ZACP here ✌
Godfrey Edwin Skosana,"like it or not Zuma is a powerful man
andries Tsikirane,we need south africa to have that dignity so pleas take zuma JAIL
Seluleko Zwane,bopha viva zondo
LUXOLO MVANDABA,what is Law then? this whole system is failing us literally
Devon Steenkamp,"wow just read that public protector found Cyril Ramaphosa deliberately mislead bosasa allegations
Jabu Nhlanhla,_
Wayne,get him back in there now listen to this racist
Themba Ntuli,this is the right time to sammon him
TheAmbassdor's Closet MlamboNjeni,ZONDO FOR PRESIDENT THIS GUY IS SO POWERFUL I TELL YOU IS HE CRYING? PUBLIC PROTECTOR HAVE SOME BREAKING NEWS MIDDLE FINGER
Mike Chandler,"Summons him now Zondo is leading up to issuing a summons The third possibility is that Skhakhana and co. did receive the letter and is now lying
fana Mlawuli,the crying judge Viva to the ones who stayed on the trenches and never benefited of this so call freedom
Happilicious Babillo,Whatttttttt?
Laeticia Philda Davids-Pamplin,Much respect to you Judge Zondo. Zuma is a coward what power does Zuma have ?? Zuma never had any respect for the law. So let the law takes his course. oh please man mr lawyer.. let the law takes its course. zuma doesn't respect the people of South Africa's intelligence. look who's talking of incompetence!! hahahahaha this lawyer is a joke.. keep quiet now Correct Pretorius
Mpendulo Khumalo,your zuma😂😂
moses mapuranga,game on😎
Henk,ZONDO GET TO THE DARN POINT!! Zondo also be corrupt now? Just Take LUNCH ALREADY WE ADJOURN ALLRISE!!!!
Oversea Nabileyo,A canard of this caliber is difficult to deal with. I feel for Zondo DCJ and the legal team of the Commission. Challenging times The judge is deeply disturbed
m S,much respect judge Zodo much respect judge zondo Viva Judge Zondo love zondo
Sakhele Sefula,whats going on here
Aletta Malatsi,I respect Zonda 👏👏
Marebane Manchi,Zondo is Bae
K,DCJ zondo is upset Zuma and his council are disrespectful to the DCJ and the Republic
Zamankwali Ngema,give that man a BELLS yes let's go ahead and come back without wasting any more time. 😜😜😜😁
Peter Sema,sabc we c u somewhere where 🤣🤣🤣
Buyisiwe Ludidi,Zuma must continue in the commission and just say I dont remember waya waya
Relive With Lasswell,"ZUMA MUST BE THROWN IN THE DEN OF LIONS THIS IMBECILE LAWYER IS JUST RUMBLING
Mukoma Masimba,what's his name?
MAKOTOKO,compel the guy
Ema Rant,taking responsibility is one of the best leadership qualities chair. 🤜🤛 incompetent team
G M,Mr Zondo please finish.. 👏👏👏👏👏👏👏👏👏👏👏👏👏 Sinawe Msholozi Phambili !! Aphartheid is over long time Ago !!!! Pretorious. Malema i full support of Zuma👏👏👏👏👏👏
Eliot Chauke,you may say Zuma dnt have a degree; look at how Zondo is struggling to outsmart Zuma.
Thapelo Chacha,an opportunity is given to tell his sides but he decides to run away.
doctor baloyi,get to the point
Antonie Goosen,Zondo for president! only the guilty runs away victim card..waiting for the race card only iodots see Zuma as a saint Zuma running scared
Abubakr Galant,So we have permission to blame Zondo Zondo wants to be blamed we will blame him @Sifiso Dlamini if they want to get a room they can use the judge chambers
Pakamisa Michael,If his team wishes to no longer partake on invite then use option two. Summons!
sboh shwabade,"ooh Zondo senitshelwe kuth commission ayime ngoba kuzovela amaqiniso skhakhane ay ngyakuvuma baba
LIFE IN THE CITY,chair Zondo a leader of all leaders
Neo Neli Tshangana - Khumalo,Hayiiiiiii kunzima siyagezeleka but issokay Someone please find me Advocate Skhakhane's numbers 💥⚖️✊ jonga akahleki nathi Let's adjourn baba Zondo sicela uyophuza itiye
Wonder Mapula,I like ur voice zondo it breaks my ears
Slie Nsele,The EFF's SILENCE is too loud ...
Anna Bokaba,forget king Solomon. DCJ Zondo is
Oyama S,Adjournment is going to be long if that was the preamble
Kevin Davis,zuma scared of the truth
Tjaart Opperman,Anyone else's sound odd?
Philasande Somdaka,I think its clear that all that was needed is to refute and give us his side of the story in order to complete the puzzle of what has happened all he was ever going to do is to play the victimization card to the public and show how he is been unfairly treated
oka Bhesheni,Black excellence Skhakhane
XOLILE MLANJENI,He is really emotionally
Sammy Riddle,Zondo has a point. How can Zuma claim to be willing to co-operate if he refuses to do so
Douglas Shivambu,your story is nicely unpacked Mr Zondo!!!!!!!!!!!!!
Nelson Musoliwa,The question is whether his objections to continuing are legal or not Better leave everything(process) to legal framework with no special arrangements .Commission is obviously operating within the constitution.
Edward Buta,Ahha!! Skhakhane vs Pretorious
Lukhanyo Makhenyane,"Tshisa
Nkunz'emnyama,shots fired
Sna and Marc,I love Mr Sikhakhane yazi
Rob Roy,This is immature Mention apartheid
Nkosikhona Mabuza,Shots fired 😂😂
Kanthan Pillay,"Zondo: Velvet glove
Lesego Makhubela,I love this Skhakhane guy
EliasSithole,"Lol
Noxolo Masango,as Themba musan ukuvumel ontab kayikhonjw ma_Combrate let support com rate Zuma cz all of us we know ukuty some other ppl bafun ukubon ukhongolos uhlakazek as Themba iseyind lendlel Zuma akay ndawo
Thapelo Motabogi,😂😂😂😂 JUSTICE IS SERVED THIS IS THE ENDOF STATE CAPTURE COMMISSION
Phathisani Nkomo,There is so much prejudice against Zuma The commission legal team has political handlers Pretorius is a paid assassin for a third force Pretorius is is a joke
Musawenkosi Nzuza,TJO this lawyer is BAUS!!!! THE FINGER!!!!!
Lomso Trom,Where are the files Baba was going to drop awu?
Victor Ceke,Viva Adv Skhakhane Skhakhane is an intellectual
Brenton Scott,Heaven help us if a black advocate questioned zuma Always about race Plead the 5th zuma "when you cant do your job
Nyamade Vhutshilo,Zuma legal team is intact lolest
Thembalethu Tom,skhakhane likes insulting.
Unathi Bolsiki,childish childish childish what a patient judge
Tanaka Katerere,zuma is a national tresure!!
Thandie Nxumalo,"mbonge uYehova mphefumulo wami ubaba Zuma may be very old and uneducated but he is very very clever. thank you
makgale lucas,zuma
Samuel Malimabe Lephuthing,da's dt look of Zupta..... emotional Adv "judge biased cn we bring Chief Justice to chair please
Linda Kohli,its Skhakhana vs Pretorius 🙉
sandamza,when you're smart you don't have to prove
Takalani Muambi,i
Zukisa Sushi,Stellenbosch should be angry by now
Valerio Manzini,Sikhakhane is so rude and then a round of applause 😂😂😂 But Sikhakhane is very right
Beryl Tulipan,Balume Skhakhane
LULAMILE DIVINE MAQABUKA,Sikhakhane this man I am cross fingers He is taken by the crowd that supports Zuma
Flora Townsend,"the crimninals who now made xenophobia and corruption are top officials of government "has anyone NOTICED that since zuma left office ZUMA was framed!!!! ANC tried many times to get rid of ZUMA since early 1990's "Zuma was president corruption is born from appointing people "the corruption is worse now inside the ANC than ever before "i feel zuma responds with ""i dont know"" because he genuinly doesnt know
Strini Naidu,zuma running away oh ya zuma want special treatment running away by bob marley they always pull the race card
Soulid Entertainment Media,"Bahlanganyele
Dan Amos Sule,Zuma is a clever guy...nine lives guy Incompetent team
Nkabanhle Skhumbuzo,Zondo loves Sikhakhane 😂
Thembelani Shongwe,Sikhakhane is black excellence literally.
Mpexm Mnicy,Thank you Zondo
Luvo Sigwebo,lol Skhakhane don't be emotional we will prove Zuma is not above law
Simon Davies,High time we get Zuma in court. This shikakane is making a mockery of the proceedings
Botshelo Nkosi_Made,From Gordhan to Mr Zuma??
Myka'Al Daud,Sikhakhane SC is the leadership we nid 4 Afrika
shatadi Tswai,"sehuba tloga mogolong ditaba di emi ka wena
samuel molope,admin "no problem with Skhakhane 
Blessed Vaughn Kamutande,EFF silence its toooo loud Skhakhane just loud dog with a bone without meat how many witnesses came with thier lawyers
Sejabaledi Morokolo,zuma disrespect the country and its commission at large .
Khulile Jiyane,Umuthi uPhunyuka Bam Phethe Uyasebenza
sindiso nhlabathi,Sikhakhane 🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥 sikhakhane is boss 👌
Danie van Aarde,Only incompetence in that room is Zuma and his legal team. Zuma is guilty and he wants to run as the truth will land him in jail.
Salmaan Abrahams,i appreciate how this advocate is articulating his legal argument Zondo continues to prove he is undeniably brilliant "sikhakhane has resentment towards whites and it shows  if Zuma has evidence of other wrong doings he shld bring it forth so that they may account tribalism harms only those who are tribal ooooh sorry @Mrs Anderson I THOUGHT YOU ADVOCATING other things here @I Am Free hahahahaha thats not exactly true but close @Yin Yang i've been to China and it has nothing to offer the people are unfriendly and not as diverse as the great nation of SA
crispen devere,They should go and debate to Chambers Noone is above the law Mr.Prestorius is composed Zuma lawyers are gangsters
Nigel Bird,whats up with middle finger to zondo
Thami Radebe,banyise Skhakhane sir🔥✊🏿👊🏿
Sydney Ramatsetse,Sikhakhane's bald is beyond chiskop
Mduduzi Thabede,A judge like Nugent J should have chaired this thing
Nonyameko Tukela,Who wrote the letter? Thank you
Smanga Zulu,pp finds Ramaphosa has mislead the parliament on Bosasa money
Didier Linda,soo sad the way south Africa is humiliating his excellency Jacob zuma. Can you please be kind and start investing state capture since 1994 without any political interference? "After zondo commission
Keneilwe Moholo,What is it Inefficient or Incompetent??
Musa Mabunda,The DCJ will exercise his subpoena powers
gift mtshali,Advocate Sikhakhane 🔥🔥🔥🔥🔥🔥🔥🔥🔥 Black excellence from the Zuma council 🔥🔥🔥
David Tuer,Sikhakhane talks about respect and then shows no respect for either Zondo or Pretorious. He accuses everybody of deliberate misrepresentation and so infers that Zondo is incompetent.
عذراء نافع,ددططططط0طج000طط.طضة
shabangu lucky,"we still want to hear Zuma and this proceedings
Velly Mtsweni,Zuma always plays a victim
Lackson Sithole,Zuma tea break
Alan Mhlongo,its far better to adjourn now "skahakahne really on fire already Zuma has been charged and judged by the media and counsel.. there ZUMA WENZENI KANI "this people are deviating from what was done administratively as in nkandla yes they pushed down but atleast there was direction and hype in your leadership now where is thumamina. not even in one branch has he ever visited..
Jeawa - Thema,tea time zuma would say: i cant remember
Dominic Przybylski,Let's have a cup of tea. Lovely response. Nothing new from PP. Just desperate attempt to shift focus away from Zuma. What a bunch of fools.
Africa Continent,"Skhakhane inkokheli
Celiwe Libala,jaaar
R.S,i am with you on that @ das tron
mxolisi buthelezi,Zuma 1 - Commission 0
Ziba mbense,It doesn’t matter if J.Z. lawyers defend him. At the end the evidence is what counts...
Miranda Valashiya,no respect at all there!
dumisani fuyane,Zuma show these clueless people the know nothing
Norman sizwe mncube,no swearing if you have nothing to say keep quiet
Sisulu Mdluli,LOL ZUMA AND HIS CRONIES ARE RUNNING
bruce modiagane,ZONDO
Kate Makhwasa,Ple don't understand.. there's alot at stake here.This didn't start with Zuma. There are other FP who engaged with the G family. There's alot that Mr Z knows but this would implicate the future of SA
andrew adams,mr zuma must be lead by his attorney not by mr prestorious
mtk md,u hav won baba
Sisa Qomoyi,😂
Bongani Gina,The evidence leader should not have been white They should put back a black evidence leader to question Zuma not a white
Joseph Akwa,They just want to bulldoze their way. As a lawyer he should know that the presiding officer is the one to take decisions about what is fair and what is not. Why is it necessary to have supporters at the hearing? This whole thing is being stage managed.
THE LAND OF DOPE MUSIC Z A,"MR ZONDO SPOKE LIKE OUR A TRUE JUDGE 
Simon Mosiane,i don't known iam not sure dikarabo di fedile he lead our country to hunger
Ayanda Noma,"shame noise makers
Thembalihle Video Solutions,Wenzeni?
Maredi Mothapo,Zuma just a joke
Phumudzo Mudzunga,"Ya sha ingoma ka msholozi
Christopher Nkomo,Why was adv Pretorius answering for Sikhakhane on whether the intervention be held in chambers. This advocate will collapse this commission.
kimoannaify,stop singing. people who enjoy porverty will support corruption People like oppression n porverty Zuma needs to prove his innocence. if not it gives impression that he is guilty of corruption The truth shall set you free. Face the commission and prove yourself that you were not corrupt.
Sonwabo wiseman mhlaba,Wenzeni uzuma vele?
Abel Vilakati,wenziwani vele lo zuma
thabiso mangoale,😂😂😂😂😂😂
videoboer,HUMBA HUMBA SHUMBA SHUMBA
Luwinile Lewis Zembe,Zuma still seems wanted to more lies though
Bongani Zondo,Zuma is winning this one too as thing stands.
Reuben Mamanyoha,ZUMA jump into a hot oil pot
ari,Hi
Daniel Maedi,So everything was smooth running until Zuma took the platform
Bossjeff Maimela,zuma down grated our country by stilling our tax money "he must be punished for what he did
Tseliso Moshabesha,"Its clear Zuma needs no inquiry
Christina Kumalo,no one is above the law Zuma sold our country out
Dieter Myburgh,gerald is jy gek??? gerald beukes for real???????? dankie derek - i agree
Raymond Gani,people where better under zuma admin
Claudia Nozipho NGUBO,"if u know u not guilty then why can't you just be honest and say what you know as a president
Danie Nilsen,zuma is rotten vrot appel skelm kyk wat gaan aan
Sinethemba Mzimane,if he remembers nothing then how does he recall uba since 1990 they wntd to kill him.
Mduduzi Vilakazi,this commission is becoming a joke
Ngoako Silas,"q
Nosipho Khumalo,wenzen Zuma... wenzen Zuma. Just love our country✊
L8Karma Productions,"Africa let's stop this thing of putting old men and women in power because they know they will just serve their two terms
